#run       TimeResoRight[ps]    TimeResoErrRight[ps]        TimeResoLeft[ps]     TimeResoErrLeft[ps]       TimeResoMeanR[ps]    TimeResoErrMeanR[ps]       TimeResoMeanL[ps]    TimeResoErrMeanL[ps]    TimeResoRightAmp[ps] TimeResoErrRightAmp[ps]     TimeResoLeftAmp[ps]  TimeResoErrLeftAmp[ps]    TimeResoMeanAmpR[ps] TimeResoErrMeanAmpR[ps]    TimeResoMeanAmpL[ps] TimeResoErrMeanAmpL[ps]           Efficiency[%]        EfficiencyR[%]       EfficiencyL[%]       EfficiencyAmp[%]
  88                 114.818                 2.81855                 143.688                 5.14263                 88.4904                 1.43068                  87.284                 1.39125                 117.661                 3.02302                 136.915                 4.95704                 91.3841                  1.5842                 99.2358                 1.84748                 32.2138                 95.7505                  32.865                 15.6957
  90                 123.554                 4.04901                 172.523                 11.4926                 96.4806                 2.15205                 96.7545                  2.3053                 127.738                 4.66981                 179.897                 12.3933                 101.754                 2.44566                 100.239                 2.40235                  17.587                 78.3651                 20.6131                  16.683
  92                 124.353                 3.17399                 140.018                 4.71117                 89.4156                 1.54066                 87.8153                 1.45246                 134.465                 4.42819                 164.945                 7.46565                 91.2121                 1.55699                 92.2161                 3.09242                 41.9251                 90.6958                 46.3442                 42.1662
  93                 126.643                 5.44605                 123.268                 4.67586                 95.3907                 2.78841                 92.5199                 2.55909                 113.793                 3.91066                 135.611                 6.87471                 92.7645                 2.45529                 96.1372                 2.83177                 33.7951                 41.6739                 68.7157                 30.2453
  95                 103.659                 1.37066                 129.471                 2.51456                 87.5843                0.994276                  85.145                 0.90934                 107.722                 1.49465                 136.329                 3.01091                 85.5499                0.982798                 89.3627                 1.37927                 64.8592                 98.5532                 65.4458                 50.1303
  98                 105.136                0.884732                 126.298                 1.45895                 89.8221                0.638039                 85.5842                0.567475                 107.111                0.987291                 155.676                 2.69904                 89.2904                0.623515                 86.8876                0.576827                 64.2096                 98.2547                 64.9597                 97.4696
  99                 126.726                 1.96728                 135.742                 2.50942                 95.2175                 1.05298                  93.063                0.999014                 129.977                 2.14881                 143.193                 3.12095                 83.6879                 0.87704                 88.0456                0.929323                 40.9645                 90.0113                 45.9165                 90.8235
 100                 106.718                0.945743                 121.625                  1.3192                 89.7385                0.636758                 87.4995                0.602548                 107.002                0.949338                 145.393                 2.15184                 85.9024                0.599295                  85.412                0.597329                 65.7516                 95.7653                 69.1271                 95.8873
 101                 110.834                 1.05389                 126.945                 1.55879                 90.2636                0.667996                 84.6045                0.589795                 116.694                  1.2096                 151.589                  2.5944                 100.223                0.929553                 99.6296                0.975918                 62.8611                 97.4902                 63.7089                 97.6408
 102                  103.25                0.872139                 129.667                 1.62053                 86.4822                0.609246                 82.9836                0.558915                 102.722                0.874997                 142.449                 2.22564                 99.3976                0.941059                 89.4567                0.634226                 66.3752                 98.6497                 66.9729                 98.0686
 103                   99.42                0.777348                 124.527                 1.56757                 86.3835                0.663451                 85.7033                0.640282                 111.651                 1.00229                 133.018                 1.93986                 83.3713                0.657834                 83.1978                0.633241                 73.0076                 97.7871                 74.6363                  97.467
 104                 122.814                 1.66711                 142.821                 2.60974                 91.4352                0.855611                 88.7275                 0.83798                 157.173                 3.49871                 171.291                 4.33998                 88.0264                0.836667                 86.0725                0.798093                 52.2574                 99.1003                 52.4009                 98.6974
 105                 109.794                 1.21795                 148.578                 2.78717                 89.3828                0.747325                 89.7218                0.724491                 111.317                  1.2697                 167.997                 4.04708                 95.7477                0.846296                 120.499                 1.74214                 61.6276                 61.6508                 79.8748                 64.6186
 106                 117.392                 1.58336                 130.857                 2.14472                 81.7816                0.640376                 82.5438                0.663752                 122.194                  1.7729                 187.081                 8.16527                 119.096                 2.62124                 119.534                 1.91645                 62.3648                 62.3648                 83.6226                 59.2956
 107                 114.137                 1.50875                 144.601                 2.73177                 84.7391                0.698008                 87.3198                0.756797                 115.271                 1.55499                  153.76                 3.24455                 79.0587                0.643497                 95.7466                 0.90232                 45.6408                 45.7962                 63.8547                 69.1183
 108                 129.372                 1.95054                 132.744                 2.05993                 89.6829                0.748326                 95.2487                0.840977                 122.986                 1.83032                 145.579                 2.78402                 85.9001                0.732131                 111.777                 1.30896                 57.1976                 57.3356                 67.9289                 72.1141
 109                 140.587                 3.22794                 174.516                 5.66222                 93.9183                 1.06305                 92.8384                 1.03178                 140.796                 3.25774                 191.498                 6.63071                 93.6406                 1.35525                  99.574                 1.26901                  35.112                 35.3372                  52.077                 47.9117
 111                 124.985                 2.31063                 213.225                 9.58197                 98.9473                 1.15418                 110.474                 1.43669                 114.036                 1.68054                 199.756                 7.91869                 100.029                 1.26027                 107.897                 1.42164                 47.5671                 47.9371                 64.9214                 53.1082
 112                 147.919                 4.18107                  178.83                 7.12643                 85.5282                  1.0264                 84.8557                 1.01497                 140.331                 3.77175                 188.205                 8.39193                 104.711                 1.50053                 92.6018                 1.12938                 29.1076                 29.2871                 42.9161                 52.2176
 114                 117.389                  2.1187                 177.955                 6.37842                 105.695                 1.49933                 111.134                 1.67999                 148.703                 5.06526                 171.727                 5.80358                 123.473                 2.36108                 118.128                 2.09713                 51.6042                 52.0221                 67.7541                 52.1569
